Plenarprotokoll	PLE	Cap	B-PLENARYPRO
zur	PAR	NoCap	B-PARAGRAPH
notwendigen	PAR	NoCap	I-PARAGRAPH
Sorge	PAR	Cap	I-PARAGRAPH
über	PAR	NoCap	I-PARAGRAPH
möglicherweise	PAR	NoCap	I-PARAGRAPH
ungerechtfertigte	PAR	NoCap	I-PARAGRAPH
Abhörmaßnahmen	PAR	Cap	I-PARAGRAPH
gehört	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Hinweis	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
uns	PAR	NoCap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
Rahmender	PAR	Cap	I-PARAGRAPH
Aufklärung	PAR	Cap	I-PARAGRAPH
gelungen	PAR	NoCap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
darauf	PAR	NoCap	B-PARAGRAPH
hinzuweisen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
zwischenzeitlich	PAR	NoCap	I-PARAGRAPH
behauptete	PAR	NoCap	I-PARAGRAPH
massenhafte	PAR	NoCap	I-PARAGRAPH
Ausspähung	PAR	Cap	I-PARAGRAPH
deutscher	PAR	NoCap	I-PARAGRAPH
Staatsangehöriger	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
wurde	PAR	NoCap	I-PARAGRAPH
ganz	PAR	NoCap	I-PARAGRAPH
konkret	PAR	NoCap	I-PARAGRAPH
behauptet	PAR	NoCap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
so	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
wie	PAR	NoCap	B-PARAGRAPH
behauptet	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
nie	PAR	NoCap	B-PARAGRAPH
stattgefunden	PAR	NoCap	I-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Claudia	NAME	Cap	B-NAME
Roth	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
Augsburg	PAR	Cap	I-PARAGRAPH
]	PAR	NoCap	I-PARAGRAPH
[	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Ach	PAR	Cap	B-PARAGRAPH
ja	PAR	NoCap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Wenn	PAR	Cap	B-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
ehrlich	PAR	NoCap	I-PARAGRAPH
sind	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
sagen	PAR	NoCap	B-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
wissen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
anhand	PAR	NoCap	I-PARAGRAPH
einer	PAR	NoCap	I-PARAGRAPH
Codierung	PAR	Cap	I-PARAGRAPH
konkret	PAR	NoCap	I-PARAGRAPH
überprüft	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
festgestellt	PAR	NoCap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Die	PAR	Cap	B-PARAGRAPH
Zusammenarbeit	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
die	PAR	NoCap	B-PARAGRAPH
zwischen	PAR	NoCap	I-PARAGRAPH
dem	PAR	NoCap	I-PARAGRAPH
BND	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
NSA	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
diesem	PAR	NoCap	I-PARAGRAPH
Fall	PAR	Cap	I-PARAGRAPH
angeblich	PAR	NoCap	I-PARAGRAPH
stattgefunden	PAR	NoCap	I-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
war	PAR	NoCap	B-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
Teil	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Auslandsaufklärung	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH

Deutscher	PAR	Cap	B-PARAGRAPH
Bundestag	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Wahlperiode	PAR	Cap	B-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
2	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Sitzung	MEETING	Cap	B-MEETING
.	DOT	NoCap	B-DOT
Berlin	STATE	Cap	B-STATE
,	DOT	NoCap	B-DOT
Montag	WEEKDAY	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
den	PAR	NoCap	B-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
November	MONTH	Cap	B-MONTH
2013	NUM	NoCap	B-NUMBER
53	NUM	NoCap	I-NUMBER

Michael	NAME	Cap	B-NAME
Grosse-Brömer	NAME	Cap	I-NAME

(	BRACKET	NoCap	B-BBRACKET
A	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
C	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

(	BRACKET	NoCap	B-BBRACKET
D	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
B	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

nichtdeutsche	PAR	NoCap	B-PARAGRAPH
Staatsangehörige	PAR	Cap	I-PARAGRAPH
betroffen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Auch	PAR	Cap	B-PARAGRAPH
so	PAR	NoCap	I-PARAGRAPH
etwas	PAR	NoCap	I-PARAGRAPH
muss	PAR	NoCap	I-PARAGRAPH
man	PAR	NoCap	I-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
nüchternen	PAR	NoCap	I-PARAGRAPH
Analyse	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Bewertung	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
Sachverhaltes	PAR	Cap	I-PARAGRAPH
sagen	PAR	NoCap	I-PARAGRAPH
können	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
darf	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
nur	PAR	NoCap	I-PARAGRAPH
aufregen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
bei	PAR	NoCap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Ich	PAR	Cap	B-PARAGRAPH
will	PAR	NoCap	I-PARAGRAPH
darauf	PAR	NoCap	I-PARAGRAPH
hinweisen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
gar	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
weit	PAR	NoCap	I-PARAGRAPH
voneinander	PAR	NoCap	I-PARAGRAPH
entfernt	PAR	NoCap	I-PARAGRAPH
sind	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wir	PAR	Cap	B-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
doch	PAR	NoCap	I-PARAGRAPH
gesagt	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Wir	PAR	Cap	B-PARAGRAPH
können	PAR	NoCap	I-PARAGRAPH
Herrn	PAR	Cap	I-PARAGRAPH
Snowden	PAR	Cap	I-PARAGRAPH
informatorisch	PAR	NoCap	I-PARAGRAPH
befragen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Das	PAR	Cap	I-PARAGRAPH
Parlamentarische	PAR	Cap	I-PARAGRAPH
Kontrollgremium	PAR	Cap	I-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
sogar	PAR	NoCap	I-PARAGRAPH
übereinstimmend	PAR	NoCap	I-PARAGRAPH
darauf	PAR	NoCap	I-PARAGRAPH
hingewiesen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Prüfung	PAR	Cap	I-PARAGRAPH
geben	PAR	NoCap	I-PARAGRAPH
muss	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
ob	PAR	NoCap	B-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
was	PAR	NoCap	I-PARAGRAPH
Herr	TITLE	Cap	B-TITLE
Snowden	PAR	Cap	B-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
Aufklärung	PAR	Cap	I-PARAGRAPH
beitragen	PAR	NoCap	I-PARAGRAPH
kann	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
und	PAR	NoCap	B-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
obwohl	PAR	NoCap	B-PARAGRAPH
er	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
nach	PAR	NoCap	I-PARAGRAPH
IhrerAuffassung	PAR	Cap	I-PARAGRAPH
ja	PAR	NoCap	I-PARAGRAPH
gar	PAR	NoCap	I-PARAGRAPH
keine	PAR	NoCap	I-PARAGRAPH
Dokumente	PAR	Cap	I-PARAGRAPH
mehr	PAR	NoCap	I-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Man	PAR	Cap	B-PARAGRAPH
muss	PAR	NoCap	I-PARAGRAPH
ganz	PAR	NoCap	I-PARAGRAPH
klar	PAR	NoCap	I-PARAGRAPH
sagen	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Wenn	PAR	Cap	B-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
um	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Zeugen	PAR	Cap	I-PARAGRAPH
Snowden	PAR	Cap	I-PARAGRAPH
geht	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
ist	PAR	NoCap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Generalbundesanwalt	PAR	Cap	I-PARAGRAPH
gefragt	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wird	PAR	Cap	B-PARAGRAPH
er	PAR	NoCap	I-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
Ermittlungsverfahren	PAR	Cap	I-PARAGRAPH
einleiten	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dann	PAR	NoCap	B-PARAGRAPH
brauchen	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
Zeugen	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wenn	PAR	Cap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
kein	PAR	NoCap	I-PARAGRAPH
Ermittlungsverfahren	PAR	Cap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
werdenwir	PAR	NoCap	B-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
keine	PAR	NoCap	I-PARAGRAPH
Zeugen	PAR	Cap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Auch	PAR	Cap	B-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
muss	PAR	NoCap	I-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
Ihnen	PAR	Cap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
erklären	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Volker	NAME	Cap	B-NAME
Beck	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
Köln	PAR	Cap	I-PARAGRAPH
]	PAR	NoCap	I-PARAGRAPH
[	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Und	PAR	Cap	B-PARAGRAPH
was	PAR	NoCap	I-PARAGRAPH
macht	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Bundesregierung	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Abg	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Hans-Christian	NAME	Cap	B-NAME
Ströbele	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
meldet	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
einerZwischenfrage	PAR	NoCap	I-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

Wir	PAR	Cap	B-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
übereinstimmenden	PAR	NoCap	I-PARAGRAPH
Willen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
übereinstimmenden	PAR	NoCap	I-PARAGRAPH
Wunsch	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
aufzuklären	PAR	NoCap	B-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Zukunft	PAR	Cap	I-PARAGRAPH
Lösungen	PAR	Cap	I-PARAGRAPH
anzubieten	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Zur	PAR	Cap	B-PARAGRAPH
Ehrlichkeit	PAR	Cap	I-PARAGRAPH
gehört	PAR	NoCap	I-PARAGRAPH
dann	PAR	NoCap	I-PARAGRAPH
aber	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
auch	PAR	NoCap	B-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
sagen	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Die	PAR	Cap	B-PARAGRAPH
Abschöpfung	PAR	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
Daten	PAR	Cap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
Ausland	PAR	Cap	I-PARAGRAPH
durch	PAR	NoCap	I-PARAGRAPH
fremde	PAR	NoCap	I-PARAGRAPH
Dienste	PAR	Cap	I-PARAGRAPH
werden	PAR	NoCap	I-PARAGRAPH
weder	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Parlamentarische	PAR	Cap	I-PARAGRAPH
Kontrollgremium	PAR	Cap	I-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
welche	PAR	NoCap	I-PARAGRAPH
Bundesregierung	PAR	Cap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
immer	PAR	NoCap	I-PARAGRAPH
verhindern	PAR	NoCap	I-PARAGRAPH
können	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Ich	PAR	Cap	B-PARAGRAPH
weißnicht	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
wie	PAR	NoCap	B-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
glauben	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
russischen	PAR	NoCap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
chinesischen	PAR	NoCap	B-PARAGRAPH
oder	PAR	NoCap	I-PARAGRAPH
womöglich	PAR	NoCap	I-PARAGRAPH
amerikanischen	PAR	NoCap	I-PARAGRAPH
Geheimdiensten	PAR	Cap	I-PARAGRAPH
vorschreiben	PAR	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
können	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
was	PAR	NoCap	B-PARAGRAPH
sie	PAR	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
tun	PAR	NoCap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Vizepräsidentin	PRE	Cap	B-PARAGRAPH
Edelgard	NAME	Cap	I-PARAGRAPH
Bulmahn	NAME	Cap	I-PARAGRAPH
:	COL	NoCap	B-COLON

Herr	TITLE	Cap	B-TITLE
Kollege	PAR	Cap	B-PARAGRAPH
Grosse-Brömer	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
Herr	TITLE	Cap	B-TITLE
Ströbele	PAR	Cap	B-PARAGRAPH
möchte	PAR	NoCap	I-PARAGRAPH

gerne	PAR	NoCap	B-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Zwischenfrage	PAR	Cap	I-PARAGRAPH
stellen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Michael	NAME	Cap	B-NAME
Grosse-Brömer	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
:	COL	NoCap	B-COLON

Nein	PAR	Cap	B-PARAGRAPH
.	DOT	NoCap	B-DOT
Herr	TITLE	Cap	B-TITLE
Ströbele	PAR	Cap	B-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
nach	PAR	NoCap	I-PARAGRAPH
eigenem	PAR	NoCap	I-PARAGRAPH
Bekunden	PAR	Cap	I-PARAGRAPH
so	PAR	NoCap	I-PARAGRAPH

lange	PAR	NoCap	B-PARAGRAPH
geredet	PAR	NoCap	I-PARAGRAPH
wie	PAR	NoCap	I-PARAGRAPH
seit	PAR	NoCap	I-PARAGRAPH
langem	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
mehr	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Ich	PAR	Cap	B-PARAGRAPH
möchte	PAR	NoCap	I-PARAGRAPH
jetzt	PAR	NoCap	I-PARAGRAPH
fortfahren	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
bei	PAR	NoCap	B-PARAGRAPH
Abgeordneten	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
Zurufe	PAR	Cap	B-PARAGRAPH
vom	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
:	COL	NoCap	B-COLON

Oh	PAR	Cap	B-PARAGRAPH
!	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Das	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
aber	PAR	NoCap	I-PARAGRAPH
schade	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

–	PAR	NoCap	B-PARAGRAPH
Ich	PAR	Cap	I-PARAGRAPH
habe	PAR	NoCap	I-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
PKGr	PAR	Cap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
diesem	PAR	NoCap	I-PARAGRAPH
Thema	PAR	Cap	I-PARAGRAPH
sehr	PAR	NoCap	I-PARAGRAPH
viele	PAR	NoCap	I-PARAGRAPH
Debatten	PAR	Cap	I-PARAGRAPH
mit	PAR	NoCap	I-PARAGRAPH
Herrn	PAR	Cap	I-PARAGRAPH
Ströbele	PAR	Cap	I-PARAGRAPH
geführt	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
und	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
sehr	PAR	NoCap	I-PARAGRAPH
vieleFragen	PAR	NoCap	I-PARAGRAPH
erörtert;	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
müssen	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
jetzt	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
alles	PAR	NoCap	I-PARAGRAPH
öffentlich	PAR	NoCap	I-PARAGRAPH
wiederholen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Claudia	NAME	Cap	B-NAME
Roth	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
Augsburg	PAR	Cap	I-PARAGRAPH
]	PAR	NoCap	I-PARAGRAPH
[	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Aber	PAR	Cap	B-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
würde	PAR	NoCap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
gerne	PAR	NoCap	I-PARAGRAPH
hören	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Wir	PAR	Cap	B-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
festzustellen	PAR	NoCap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Ergebnis	PAR	Cap	I-PARAGRAPH
nüchterner	PAR	NoCap	I-PARAGRAPH
Analyse	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Die	PAR	Cap	B-PARAGRAPH
Verhältnismäßigkeit	PAR	Cap	I-PARAGRAPH
beim	PAR	NoCap	I-PARAGRAPH
Einsatznachrichtendienstlicher	PAR	Cap	I-PARAGRAPH
Mittel	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
jedenfalls	PAR	NoCap	B-PARAGRAPH
im	PAR	NoCap	I-PARAGRAPH
Zusammenhang	PAR	Cap	I-PARAGRAPH
mit	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
NSA	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
ein	PAR	NoCap	B-PARAGRAPH
Stück	PAR	Cap	I-PARAGRAPH
weit	PAR	NoCap	I-PARAGRAPH
verloren	PAR	NoCap	I-PARAGRAPH
gegangen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Das	PAR	Cap	B-PARAGRAPH
mag	PAR	NoCap	I-PARAGRAPH
an	PAR	NoCap	I-PARAGRAPH
9	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
11	NUM	NoCap	B-FRACTION
liegen	PAR	NoCap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
das	PAR	NoCap	B-PARAGRAPH
mag	PAR	NoCap	I-PARAGRAPH
an	PAR	NoCap	I-PARAGRAPH
einer	PAR	NoCap	I-PARAGRAPH
Traumatisierung	PAR	Cap	I-PARAGRAPH
liegen;	PAR	NoCap	I-PARAGRAPH
welches	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Gründe	PAR	Cap	I-PARAGRAPH
sind	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
können	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
nurvermuten	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Aber	PAR	Cap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
müssen	PAR	NoCap	I-PARAGRAPH
darüber	PAR	NoCap	I-PARAGRAPH
nachdenken	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
wie	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
zumindest	PAR	NoCap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
Deutschland	PAR	Cap	I-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Verbesserung	PAR	Cap	I-PARAGRAPH
herbeiführen	PAR	NoCap	I-PARAGRAPH
können	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Da	PAR	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
glaube	PAR	NoCap	B-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
müssen	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
ganz	PAR	NoCap	I-PARAGRAPH
klarfeststellen	PAR	NoCap	I-PARAGRAPH
